date,mstr_close
2024-01-02,68.51499938964844
2024-01-03,63.10599899291992
2024-01-04,65.58100128173828
2024-01-05,63.108001708984375
2024-01-08,59.80099868774414
2024-01-09,57.729000091552734
2024-01-10,56.56700134277344
2024-01-11,53.61800003051758
2024-01-12,48.553001403808594
2024-01-16,48.2140007019043
2024-01-17,49.900001525878906
2024-01-18,48.65999984741211
2024-01-19,48.099998474121094
2024-01-22,47.01900100708008
2024-01-23,45.01900100708008
2024-01-24,45.0989990234375
2024-01-25,45.77799987792969
2024-01-26,49.45000076293945
2024-01-29,51.38100051879883
2024-01-30,51.95100021362305
2024-01-31,50.12099838256836
2024-02-01,50.347999572753906
2024-02-02,50.0099983215332
2024-02-05,49.060001373291016
2024-02-06,49.79999923706055
2024-02-07,50.80099868774414
2024-02-08,58.78099822998047
2024-02-09,64.63200378417969
2024-02-12,71.75199890136719
2024-02-13,68.60199737548828
2024-02-14,76.98799896240234
2024-02-15,71.80000305175781
2024-02-16,69.95600128173828
2024-02-20,70.49800109863281
2024-02-21,67.27999877929688
2024-02-22,71.31500244140625
2024-02-23,68.74400329589844
2024-02-26,79.64800262451172
2024-02-27,87.18000030517578
2024-02-28,96.29499816894531
2024-02-29,102.28399658203125
2024-03-01,107.93900299072266
2024-03-04,133.4010009765625
2024-03-05,105.10099792480469
2024-03-06,124.62100219726562
2024-03-07,130.0019989013672
2024-03-08,142.5590057373047
2024-03-11,148.42300415039062
2024-03-12,159.3350067138672
2024-03-13,176.61500549316406
2024-03-14,167.68499755859375
2024-03-15,178.23599243164062
2024-03-18,150.2760009765625
2024-03-19,141.75
2024-03-20,154.65199279785156
2024-03-21,159.9290008544922
2024-03-22,152.3000030517578
2024-03-25,185.60000610351562
2024-03-26,187.69900512695312
2024-03-27,191.91600036621094
2024-03-28,170.45599365234375
2024-04-01,163.6739959716797
2024-04-02,157.88299560546875
2024-04-03,160.61099243164062
2024-04-04,161.54200744628906
2024-04-05,143.89999389648438
2024-04-08,151.2989959716797
2024-04-09,144.1020050048828
2024-04-10,156.60000610351562
2024-04-11,155.18099975585938
2024-04-12,147.95799255371094
2024-04-15,133.58799743652344
2024-04-16,125.40299987792969
2024-04-17,118.80500030517578
2024-04-18,120.81600189208984
2024-04-19,117.41100311279297
2024-04-22,132.4010009765625
2024-04-23,133.86399841308594
2024-04-24,126.56700134277344
2024-04-25,124.04100036621094
2024-04-26,128.23800659179688
2024-04-29,129.2969970703125
2024-04-30,106.50299835205078
2024-05-01,102.8270034790039
2024-05-02,112.94200134277344
2024-05-03,122.3010025024414
2024-05-06,126.88099670410156
2024-05-07,125.74500274658203
2024-05-08,123.31199645996094
2024-05-09,126.36399841308594
2024-05-10,118.0479965209961
2024-05-13,124.59600067138672
2024-05-14,129.76300048828125
2024-05-15,150.3470001220703
2024-05-16,143.9980010986328
2024-05-17,158.4499969482422
2024-05-20,172.7239990234375
2024-05-21,165.54200744628906
2024-05-22,164.6999969482422
2024-05-23,154.40699768066406
2024-05-24,168.48399353027344
2024-05-28,167.53500366210938
2024-05-29,161.8699951171875
2024-05-30,154.10000610351562
2024-05-31,152.44900512695312
2024-06-03,162.74099731445312
2024-06-04,163.8769989013672
2024-06-05,169.468994140625
2024-06-06,165.66299438476562
2024-06-07,159.6199951171875
2024-06-10,159.99200439453125
2024-06-11,155.5489959716797
2024-06-12,160.36700439453125
2024-06-13,148.38800048828125
2024-06-14,149.5540008544922
2024-06-17,150.7259979248047
2024-06-18,146.9429931640625
2024-06-20,146.5399932861328
2024-06-21,148.37600708007812
2024-06-24,137.21499633789062
2024-06-25,149.57400512695312
2024-06-26,145.7729949951172
2024-06-27,152.5399932861328
2024-06-28,137.7480010986328
2024-07-01,136.5970001220703
2024-07-02,132.0189971923828
2024-07-03,130.20899963378906
2024-07-05,128.1719970703125
2024-07-08,129.05799865722656
2024-07-09,130.177001953125
2024-07-10,130.57200622558594
2024-07-11,135.8560028076172
2024-07-12,139.67599487304688
2024-07-15,161.1280059814453
2024-07-16,166.42999267578125
2024-07-17,159.0
2024-07-18,155.51600646972656
2024-07-19,177.85000610351562
2024-07-22,180.00900268554688
2024-07-23,172.177001953125
2024-07-24,167.2689971923828
2024-07-25,160.64700317382812
2024-07-26,175.27099609375
2024-07-29,168.48500061035156
2024-07-30,160.40699768066406
2024-07-31,161.44400024414062
2024-08-01,151.18099975585938
2024-08-02,144.7989959716797
2024-08-05,130.89999389648438
2024-08-06,136.92100524902344
2024-08-07,124.68499755859375
2024-08-08,135.99000549316406
2024-08-09,135.3699951171875
2024-08-12,131.4600067138672
2024-08-13,135.3800048828125
2024-08-14,130.3699951171875
2024-08-15,131.92999267578125
2024-08-16,133.0399932861328
2024-08-19,135.35000610351562
2024-08-20,133.69000244140625
2024-08-21,141.4199981689453
2024-08-22,133.80999755859375
2024-08-23,150.00999450683594
2024-08-26,146.89999389648438
2024-08-27,140.00999450683594
2024-08-28,132.08999633789062
2024-08-29,132.55999755859375
2024-08-30,132.4199981689453
2024-09-03,122.31999969482422
2024-09-04,124.8499984741211
2024-09-05,119.56999969482422
2024-09-06,114.30000305175781
2024-09-09,124.81999969482422
2024-09-10,129.63999938964844
2024-09-11,129.27999877929688
2024-09-12,130.77000427246094
2024-09-13,141.47000122070312
2024-09-16,134.52999877929688
2024-09-17,131.27000427246094
2024-09-18,132.6699981689453
2024-09-19,144.66000366210938
2024-09-20,144.77999877929688
2024-09-23,149.97000122070312
2024-09-24,153.8800048828125
2024-09-25,151.94000244140625
2024-09-26,165.97999572753906
2024-09-27,176.22000122070312
2024-09-30,168.60000610351562
2024-10-01,162.69000244140625
2024-10-02,164.63999938964844
2024-10-03,163.41000366210938
2024-10-04,176.50999450683594
2024-10-07,186.08999633789062
2024-10-08,192.1999969482422
2024-10-09,188.91000366210938
2024-10-10,183.33999633789062
2024-10-11,212.58999633789062
2024-10-14,201.6699981689453
2024-10-15,194.30999755859375
2024-10-16,194.08999633789062
2024-10-17,193.4199981689453
2024-10-18,215.86000061035156
2024-10-21,219.0500030517578
2024-10-22,219.6999969482422
2024-10-23,213.9499969482422
2024-10-24,235.88999938964844
2024-10-25,234.33999633789062
2024-10-28,255.33999633789062
2024-10-29,258.239990234375
2024-10-30,247.30999755859375
2024-10-31,244.5
2024-11-01,229.7100067138672
2024-11-04,222.99000549316406
2024-11-05,227.8000030517578
2024-11-06,257.80999755859375
2024-11-07,270.80999755859375
2024-11-08,270.4200134277344
2024-11-11,340.0
2024-11-12,356.5899963378906
2024-11-13,328.3800048828125
